Class,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33
Down Dog,0.5546096563339233,0.6510236859321594,-0.015926262363791466,0.5816044807434082,0.6672038435935974,0.00014096384984441102,0.5854626893997192,0.6646008491516113,0.00036411971086636186,0.5891355872154236,0.6626917123794556,7.87351091275923e-05,0.5800382494926453,0.6644488573074341,-0.06404387950897217,0.5842037796974182,0.6600744128227234,-0.0640859380364418,0.588028609752655,0.6554732322692871,-0.06440577656030655,0.614232063293457,0.6329945921897888,0.08301859349012375,0.6130975484848022,0.6233385801315308,-0.20452594757080078,0.559337317943573,0.6194594502449036,0.026111023500561714,0.5591116547584534,0.6166272163391113,-0.0582248717546463,0.6211985349655151,0.5190300941467285,0.19860219955444336,0.6214702129364014,0.5264381170272827,-0.272394597530365,0.7057459354400635,0.6762071251869202,0.3294786512851715,0.7148865461349487,0.7044667601585388,-0.49005216360092163,0.8058321475982666,0.7924993634223938,0.06816074252128601,0.8407861590385437,0.8453500270843506,-0.44583266973495483,0.8375245332717896,0.7968814373016357,0.059808265417814255,0.8810303807258606,0.8608075976371765,-0.5002650618553162,0.8473079204559326,0.8053077459335327,0.011667240411043167,0.8820614218711853,0.8569085001945496,-0.44341543316841125,0.8334801197052002,0.8106632232666016,0.039030659943819046,0.8656381368637085,0.855549693107605,-0.4221591651439667,0.37674281001091003,0.21005648374557495,0.18188627064228058,0.36816540360450745,0.19827373325824738,-0.18169386684894562,0.2775300145149231,0.5228097438812256,0.2307206243276596,0.280836820602417,0.5330994725227356,-0.10592188686132431,0.1663784682750702,0.7928506135940552,0.39666885137557983,0.16248595714569092,0.8147485256195068,-0.0028687557205557823,0.13022202253341675,0.8417760133743286,0.4063938856124878,0.12046760320663452,0.8623376488685608,-0.0022955439053475857,0.24222072958946228,0.8875554203987122,0.32298511266708374,0.24996596574783325,0.9085260033607483,-0.11389271914958954
Down Dog,0.5342409014701843,0.6423364281654358,0.037729524075984955,0.5182427763938904,0.6579493880271912,0.0065658180974423885,0.5157989263534546,0.6568020582199097,0.006538060028105974,0.513110876083374,0.6555172204971313,0.006234317552298307,0.5182641744613647,0.6559900045394897,0.046744365245103836,0.5162132978439331,0.6543990969657898,0.0467076450586319,0.5142389535903931,0.6521835327148438,0.04666603356599808,0.4965707063674927,0.6308119297027588,-0.08515554666519165,0.500311017036438,0.6274600028991699,0.100563183426857,0.5324591398239136,0.6138341426849365,0.009628227911889553,0.5329141020774841,0.6130558252334595,0.06313101202249527,0.49449458718299866,0.5257560014724731,-0.13569362461566925,0.5095509886741638,0.5208394527435303,0.16725072264671326,0.4193049669265747,0.6725618839263916,-0.28560295701026917,0.4298216700553894,0.6269532442092896,0.2643183171749115,0.30929380655288696,0.7798738479614258,-0.2377917617559433,0.34926918148994446,0.7277582883834839,0.09579785913228989,0.26915276050567627,0.7991595268249512,-0.2757788300514221,0.3192529082298279,0.7262694835662842,0.10379376262426376,0.2668558955192566,0.7853151559829712,-0.24245241284370422,0.31135228276252747,0.7403595447540283,0.06280771642923355,0.2844391465187073,0.7802063226699829,-0.22379831969738007,0.3258456587791443,0.7463184595108032,0.0793013945221901,0.6768162846565247,0.1819891333580017,-0.13224337995052338,0.675327718257904,0.19878876209259033,0.13263976573944092,0.788867712020874,0.4667450189590454,-0.07896314561367035,0.78066486120224,0.4734555184841156,0.16178438067436218,0.9034674167633057,0.7355639934539795,-0.03615275397896767,0.8928167223930359,0.7193596363067627,0.2493225336074829,0.9352412223815918,0.7731257677078247,-0.03573087230324745,0.9251822233200073,0.7513774633407593,0.25090181827545166,0.8479080200195312,0.845858097076416,-0.1026204377412796,0.8536245226860046,0.8372043371200562,0.19923587143421173
Down Dog,0.4060515761375427,0.6571019291877747,-0.10632694512605667,0.38821905851364136,0.6619803309440613,-0.14030155539512634,0.3867131173610687,0.6591881513595581,-0.1402556300163269,0.3850609064102173,0.6560201048851013,-0.14061564207077026,0.387429416179657,0.6588556170463562,-0.09062468260526657,0.38547056913375854,0.6549384593963623,-0.09067447483539581,0.38372498750686646,0.6503463983535767,-0.09081370383501053,0.3765048384666443,0.6192092895507812,-0.22954657673835754,0.3763869106769562,0.6117678880691528,-0.0017361791105940938,0.4112585783004761,0.6251870393753052,-0.13604240119457245,0.4107356667518616,0.6247325539588928,-0.06987929344177246,0.392545610666275,0.5224299430847168,-0.2791479229927063,0.4092112183570862,0.506259560585022,0.08832323551177979,0.3068055212497711,0.71503746509552,-0.4557083547115326,0.31818410754203796,0.6671004295349121,0.19386471807956696,0.21091175079345703,0.8741990923881531,-0.44699129462242126,0.2358095943927765,0.8087777495384216,-0.018381867557764053,0.17487266659736633,0.8985300660133362,-0.503841757774353,0.2069849967956543,0.8082260489463806,-0.009328758344054222,0.17536121606826782,0.8805595636367798,-0.4598766267299652,0.1967671811580658,0.8176813125610352,-0.06034785136580467,0.19115352630615234,0.8758630752563477,-0.43088498711586,0.2096228003501892,0.8271040320396423,-0.04019656032323837,0.5858840942382812,0.19811193645000458,-0.14803490042686462,0.5857317447662354,0.2113671600818634,0.14834709465503693,0.7055037021636963,0.4913502037525177,-0.1061471551656723,0.6851683259010315,0.500862181186676,0.18891610205173492,0.7936793565750122,0.766395092010498,-0.062148064374923706,0.7691572904586792,0.7331737279891968,0.29347026348114014,0.8234999775886536,0.8198062181472778,-0.06596464663743973,0.7956385016441345,0.7818703055381775,0.29790496826171875,0.7196518778800964,0.8651311993598938,-0.17540936172008514,0.7113680243492126,0.8278884291648865,0.22968189418315887
Down Dog,0.7197650671005249,0.07801365852355957,0.09809883683919907,0.7333147525787354,0.06530749797821045,0.06941303610801697,0.73646479845047,0.06344401836395264,0.06956988573074341,0.7397828102111816,0.061624675989151,0.06950831413269043,0.7281719446182251,0.07068687677383423,0.10908615589141846,0.7278257608413696,0.0721825659275055,0.10914219915866852,0.7274020910263062,0.07394957542419434,0.1090792641043663,0.7579565644264221,0.06813350319862366,0.005689597222954035,0.7403833866119385,0.07949879765510559,0.19005043804645538,0.728177011013031,0.08817625045776367,0.07820278406143188,0.7222145795822144,0.09493046998977661,0.13061732053756714,0.7753499746322632,0.12600505352020264,-0.10030117630958557,0.7480127811431885,0.15945649147033691,0.2129102349281311,0.8119211196899414,0.2664518654346466,-0.2255088984966278,0.7991032600402832,0.3077762722969055,0.21202276647090912,0.8515602350234985,0.3956834077835083,-0.2958119511604309,0.8195152878761292,0.44439613819122314,0.11459915339946747,0.88127201795578,0.42604875564575195,-0.32529446482658386,0.8207736015319824,0.4875286817550659,0.11122247576713562,0.8690958023071289,0.4416389465332031,-0.3235704004764557,0.8269104957580566,0.4859069883823395,0.06644172221422195,0.8594590425491333,0.4334052503108978,-0.29773974418640137,0.8283592462539673,0.4725034832954407,0.09328556805849075,0.6328204870223999,0.33174100518226624,-0.12774351239204407,0.6114513874053955,0.3449808955192566,0.1283462792634964,0.49657300114631653,0.485567569732666,-0.17292793095111847,0.4884452819824219,0.47486257553100586,0.12006925791501999,0.4852810800075531,0.6069316864013672,-0.048448123037815094,0.4658064544200897,0.6212301254272461,0.1525997668504715,0.49881887435913086,0.6254266500473022,-0.03008027747273445,0.4798111021518707,0.6428407430648804,0.15448059141635895,0.4326322078704834,0.6495785117149353,-0.08768820762634277,0.4084438681602478,0.6689622402191162,0.0723431259393692
Down Dog,0.5312511324882507,0.5321798920631409,0.022697271779179573,0.5501514673233032,0.5398877859115601,0.03102002665400505,0.5518695116043091,0.5373800992965698,0.0312519371509552,0.5535100102424622,0.5354728698730469,0.031083527952432632,0.5497410297393799,0.5379483103752136,-0.0020383563823997974,0.5519973635673523,0.5346914529800415,-0.0022538588382303715,0.5540537238121033,0.5311382412910461,-0.0025166061241179705,0.5589447021484375,0.5094491243362427,0.0714549571275711,0.5615158677101135,0.5022218823432922,-0.07834458351135254,0.5237447023391724,0.5074999928474426,0.04469340294599533,0.5246027112007141,0.5051944255828857,0.0012264675460755825,0.541100025177002,0.40507012605667114,0.15340963006019592,0.5445929169654846,0.42242151498794556,-0.12846241891384125,0.5936289429664612,0.5491495132446289,0.2623869776725769,0.6015660762786865,0.5752464532852173,-0.26632368564605713,0.6642379760742188,0.638576865196228,0.08844811469316483,0.6921708583831787,0.6837710738182068,-0.21623696386814117,0.6964426040649414,0.6380122303962708,0.10539928078651428,0.7271687984466553,0.7033537030220032,-0.2559460401535034,0.6990898251533508,0.6467041373252869,0.06087435036897659,0.7320340871810913,0.6829478144645691,-0.21616388857364655,0.6830427646636963,0.6539469957351685,0.07062743604183197,0.7155447006225586,0.6776332259178162,-0.2005917727947235,0.33812060952186584,0.14110642671585083,0.11182994395494461,0.3332067131996155,0.14689189195632935,-0.11221814900636673,0.2570113241672516,0.4001622200012207,0.169325053691864,0.262245774269104,0.4162617027759552,-0.017444998025894165,0.18281038105487823,0.5752376317977905,0.30748826265335083,0.15647801756858826,0.6318612098693848,0.06452286243438721,0.15893292427062988,0.5987509489059448,0.316856324672699,0.1297331303358078,0.6616255640983582,0.061891019344329834,0.23279820382595062,0.678797721862793,0.2773049771785736,0.2174328714609146,0.7207462191581726,0.0014199616853147745
Down Dog,0.530957043170929,0.3535800874233246,-0.046844229102134705,0.5434406995773315,0.3381079435348511,-0.03774707764387131,0.5436210036277771,0.332396924495697,-0.037440668791532516,0.5438195466995239,0.327423095703125,-0.03767312690615654,0.5420233011245728,0.34226441383361816,-0.0728008896112442,0.542164146900177,0.33925044536590576,-0.07278594374656677,0.5420249104499817,0.3361918330192566,-0.07307114452123642,0.5376118421554565,0.29291197657585144,0.0181303508579731,0.5356689691543579,0.3019718527793884,-0.13663053512573242,0.5177760720252991,0.3342945873737335,-0.02272423729300499,0.5172741413116455,0.33768516778945923,-0.06820233166217804,0.47947975993156433,0.2587289810180664,0.0964173674583435,0.48824238777160645,0.24469247460365295,-0.2257780283689499,0.6000255346298218,0.44799095392227173,0.12767918407917023,0.6006500124931335,0.41856831312179565,-0.351547509431839,0.6955190896987915,0.5440688133239746,-0.00600482476875186,0.7130412459373474,0.5241071581840515,-0.33885622024536133,0.7192751169204712,0.543059766292572,-0.01582854986190796,0.7462576627731323,0.5401404500007629,-0.39366260170936584,0.7259278297424316,0.5370179414749146,-0.05860775336623192,0.748609721660614,0.5353853106498718,-0.36359354853630066,0.7157851457595825,0.5425589084625244,-0.027154337614774704,0.7341502904891968,0.5302739143371582,-0.32929834723472595,0.23516763746738434,0.1632336676120758,0.11472776532173157,0.22108525037765503,0.13032978773117065,-0.11443937569856644,0.190782368183136,0.4867885112762451,0.12975826859474182,0.1752174198627472,0.4957781434059143,-0.11423186957836151,0.09418676793575287,0.7731824517250061,0.20721903443336487,0.07477691769599915,0.8487643003463745,-0.0702049508690834,0.06780372560024261,0.8138372898101807,0.21200640499591827,0.04333364963531494,0.8971055150032043,-0.06892652809619904,0.12698636949062347,0.8564523458480835,0.160689577460289,0.1235949695110321,0.950620174407959,-0.15566131472587585
Down Dog,0.5507378578186035,0.6596396565437317,0.2114323377609253,0.5616117119789124,0.6703348159790039,0.23794755339622498,0.5624403953552246,0.6691592931747437,0.23791518807411194,0.5632175207138062,0.6685371398925781,0.23753014206886292,0.5655113458633423,0.6687420010566711,0.19606900215148926,0.5696581602096558,0.6671599745750427,0.19607748091220856,0.5736434459686279,0.6652132868766785,0.19581271708011627,0.5741562247276306,0.6537621021270752,0.3244864344596863,0.5907471179962158,0.647174060344696,0.13616572320461273,0.5491348505020142,0.6397726535797119,0.24448350071907043,0.5541412830352783,0.6383343935012817,0.18918776512145996,0.549074649810791,0.5590100288391113,0.35897955298423767,0.6092748641967773,0.5724371671676636,0.025809217244386673,0.5972875356674194,0.6479936838150024,0.518609344959259,0.6769185066223145,0.7012128829956055,-0.05137917399406433,0.718700647354126,0.6746556758880615,0.6225731372833252,0.7772765159606934,0.7120225429534912,0.09515289962291718,0.743425726890564,0.6749755144119263,0.6472589373588562,0.803958535194397,0.7175329923629761,0.08910530060529709,0.7554193735122681,0.6701641082763672,0.6549639701843262,0.798633337020874,0.7066001892089844,0.09501958638429642,0.7475695610046387,0.6715408563613892,0.6241590976715088,0.7833447456359863,0.7008369565010071,0.10119183361530304,0.38201189041137695,0.2970416843891144,0.13820946216583252,0.40695157647132874,0.2876707911491394,-0.13789714872837067,0.28522300720214844,0.49431031942367554,0.149272620677948,0.28532710671424866,0.52018141746521,-0.09785795956850052,0.17133046686649323,0.6879895329475403,0.1593923717737198,0.15205654501914978,0.7365059852600098,-0.09166223555803299,0.13578060269355774,0.7038773894309998,0.15523028373718262,0.11149746179580688,0.7530381679534912,-0.08866427838802338,0.21503369510173798,0.797527551651001,0.12748083472251892,0.2092653214931488,0.845504879951477,-0.11547255516052246
Down Dog,0.6444587707519531,0.7279868721961975,0.03575705736875534,0.6666287183761597,0.7439538240432739,0.055746957659721375,0.6681839227676392,0.743341326713562,0.05574404075741768,0.6693853735923767,0.7432600259780884,0.055440932512283325,0.6695917248725891,0.741762101650238,-5.5834130762377754e-05,0.6743987798690796,0.7399042248725891,-0.00011395782348699868,0.6789763569831848,0.7377398014068604,-0.0006699847290292382,0.6857312917709351,0.7241204380989075,0.17070569097995758,0.6985873579978943,0.7153214812278748,-0.07327570021152496,0.6407555341720581,0.7038451433181763,0.08220085501670837,0.6466480493545532,0.6999080777168274,0.010467331856489182,0.632846474647522,0.6150825619697571,0.24554184079170227,0.6943234801292419,0.6087527275085449,-0.1535091996192932,0.7252678871154785,0.6937485337257385,0.3748745322227478,0.7952008843421936,0.6935008764266968,-0.3767652213573456,0.863014817237854,0.7590246796607971,0.2736711800098419,0.9364759922027588,0.7865419387817383,-0.42607787251472473,0.900304913520813,0.7633367776870728,0.2520390450954437,0.9835450649261475,0.8142114877700806,-0.46698901057243347,0.9143651723861694,0.7747095823287964,0.22861960530281067,0.981104850769043,0.812721848487854,-0.4399878680706024,0.8983561396598816,0.7769454717636108,0.2536351680755615,0.9575966596603394,0.8017505407333374,-0.4188575744628906,0.4510183036327362,0.30101972818374634,0.176567941904068,0.47404026985168457,0.2719692587852478,-0.17631582915782928,0.2872117757797241,0.5251158475875854,0.16017712652683258,0.2853706479072571,0.5276980996131897,-0.16248762607574463,0.0905967652797699,0.72398442029953,0.18806545436382294,0.05260339379310608,0.7611702680587769,-0.19650042057037354,0.033016741275787354,0.7393125295639038,0.18270573019981384,-0.009943783283233643,0.7816951274871826,-0.19963805377483368,0.1364937126636505,0.8536404371261597,0.12391738593578339,0.1151677668094635,0.8935199975967407,-0.305574506521225
Down Dog,0.4216873049736023,0.7030354738235474,-0.03450116142630577,0.4022815525531769,0.7079770565032959,-0.06703461706638336,0.4007927477359772,0.7040930986404419,-0.067025326192379,0.39904913306236267,0.6998852491378784,-0.06750394403934479,0.40066853165626526,0.7083547711372375,-0.02049022540450096,0.3983573913574219,0.7061317563056946,-0.020544618368148804,0.39629390835762024,0.703129231929779,-0.020649181678891182,0.3901948928833008,0.6615144610404968,-0.1654880791902542,0.38916143774986267,0.6675934791564941,0.049794964492321014,0.4287875294685364,0.6694340109825134,-0.06453907489776611,0.42769235372543335,0.673408567905426,-0.002685920335352421,0.4082311987876892,0.5600189566612244,-0.19807513058185577,0.4141799807548523,0.5558249950408936,0.11926022917032242,0.2993779480457306,0.7279000878334045,-0.3742653429508209,0.3071889281272888,0.6924273371696472,0.24580785632133484,0.1653670072555542,0.8471827507019043,-0.3168872892856598,0.19822779297828674,0.8011103272438049,0.03257324546575546,0.11913084983825684,0.8607669472694397,-0.35289913415908813,0.15727928280830383,0.7912828922271729,0.05273555964231491,0.11414539813995361,0.8427983522415161,-0.3068605065345764,0.14948588609695435,0.8100736737251282,-0.0008909798343665898,0.13407278060913086,0.8410747051239014,-0.29528746008872986,0.17016276717185974,0.8234180212020874,0.013488510623574257,0.650488555431366,0.19525501132011414,-0.1441730260848999,0.6447521448135376,0.21171298623085022,0.14481379091739655,0.7758533954620361,0.4571340084075928,-0.052691832184791565,0.7681854963302612,0.481130450963974,0.2159072756767273,0.8910626173019409,0.73412024974823,0.04495061933994293,0.8808344006538391,0.7159636616706848,0.4021282196044922,0.9273167252540588,0.7939245700836182,0.045820970088243484,0.9140557050704956,0.7619582414627075,0.41211453080177307,0.7967565655708313,0.8049606680870056,-0.03916628658771515,0.8082874417304993,0.7918184399604797,0.35542577505111694
Down Dog,0.3714749217033386,0.6136258840560913,-0.11503816395998001,0.34911656379699707,0.6256717443466187,-0.14325293898582458,0.3449465036392212,0.622097373008728,-0.1432182341814041,0.3406035304069519,0.6181988716125488,-0.1436484456062317,0.3544573187828064,0.6285493969917297,-0.09500216692686081,0.35446879267692566,0.6281975507736206,-0.09509579837322235,0.3547023832798004,0.6272653341293335,-0.095194511115551,0.3237222731113434,0.5891941785812378,-0.19352968037128448,0.3431183695793152,0.6014806628227234,0.030122457072138786,0.36793673038482666,0.5821473598480225,-0.1268114149570465,0.3750135898590088,0.5882045030593872,-0.0621260367333889,0.3252156674861908,0.50283282995224,-0.21847432851791382,0.3476632535457611,0.4979877173900604,0.14314042031764984,0.22970354557037354,0.6486424207687378,-0.41376325488090515,0.25071659684181213,0.6064320802688599,0.24588190019130707,0.11393773555755615,0.7534368634223938,-0.4099804759025574,0.1625712513923645,0.7102930545806885,-0.004057156387716532,0.0713546872138977,0.7634548544883728,-0.4642326831817627,0.1328016221523285,0.7056806683540344,0.0016015686560422182,0.07204955816268921,0.7513258457183838,-0.4233773946762085,0.12246829271316528,0.7172744274139404,-0.05201249569654465,0.09183302521705627,0.7498094439506531,-0.3936227262020111,0.13591879606246948,0.7240883111953735,-0.026087649166584015,0.5690057873725891,0.19618144631385803,-0.15594282746315002,0.5658292174339294,0.22071923315525055,0.1561933159828186,0.7284203767776489,0.4549746513366699,-0.12014130502939224,0.692154586315155,0.45569050312042236,0.20195356011390686,0.8636658191680908,0.6843217015266418,-0.06628760695457458,0.8147779703140259,0.6217454075813293,0.361726313829422,0.9035531878471375,0.7221487164497375,-0.06951199471950531,0.8484379649162292,0.6504238843917847,0.3698056936264038,0.7937560081481934,0.777758777141571,-0.18608833849430084,0.7694202661514282,0.7030279040336609,0.30407387018203735
Down Dog,0.36506515741348267,0.7141060829162598,-0.10098526626825333,0.34318000078201294,0.7124415040016174,-0.14797723293304443,0.3418084681034088,0.709030270576477,-0.1480427384376526,0.34025126695632935,0.7053799629211426,-0.1484440267086029,0.34243670105934143,0.7083149552345276,-0.07509158551692963,0.3408515453338623,0.7031753659248352,-0.07516324520111084,0.33950912952423096,0.697311282157898,-0.07534994930028915,0.33596131205558777,0.6636354327201843,-0.26403072476387024,0.3373413383960724,0.6544809937477112,0.07042943686246872,0.37673723697662354,0.6851750016212463,-0.13916170597076416,0.3762432932853699,0.6825461983680725,-0.04284987598657608,0.38255542516708374,0.5743599534034729,-0.3726036548614502,0.4010850787162781,0.5641873478889465,0.2221985012292862,0.28501829504966736,0.7565580010414124,-0.6375629901885986,0.29663464426994324,0.7259412407875061,0.3516811728477478,0.15566882491111755,0.8892413377761841,-0.6358315348625183,0.19659730792045593,0.853904128074646,0.07437610626220703,0.10600066184997559,0.9098013043403625,-0.7148135304450989,0.16447380185127258,0.8525742888450623,0.08111517876386642,0.10593342781066895,0.8882981538772583,-0.6600818634033203,0.1505814492702484,0.8575965166091919,0.015755746513605118,0.12901043891906738,0.8843246102333069,-0.6155162453651428,0.16476812958717346,0.8666414022445679,0.04328753054141998,0.6206328272819519,0.21928410232067108,-0.22691653668880463,0.6208652853965759,0.23578613996505737,0.22755466401576996,0.744199812412262,0.5459320545196533,-0.18063993752002716,0.7370404005050659,0.5674517154693604,0.2581642270088196,0.858733594417572,0.8386701941490173,-0.12340467423200607,0.8519278764724731,0.8274154663085938,0.3819877803325653,0.9000272750854492,0.8922818303108215,-0.1277472823858261,0.8890349864959717,0.8739655017852783,0.38719481229782104,0.7661519050598145,0.9528204798698425,-0.2735483646392822,0.777451753616333,0.9505336284637451,0.29441455006599426
